Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
10/31/17,"Place in Chelsea, New York",2017-10-31T09:33:46-04:00,2017-10-31T15:49:29-04:00,22543,40.742327,-74.004263,,
10/31/17,"Place in Greenwood Heights, Brooklyn",2017-10-31T19:14:33-04:00,2017-11-01T00:00:00-04:00,17127,40.663916,-73.991819,,
11/1/17,"Place in Greenwood Heights, Brooklyn",2017-11-01T00:00:00-04:00,2017-11-01T18:35:06-04:00,66906,40.663916,-73.991819,,
11/1/17,"Place in South Slope, Brooklyn",2017-11-01T19:19:54-04:00,2017-11-02T00:00:00-04:00,16806,40.664461,-73.991579,,
11/2/17,"Place in South Slope, Brooklyn",2017-11-02T00:00:00-04:00,2017-11-02T09:28:47-04:00,34127,40.664461,-73.991579,,
11/2/17,"Place in South Slope, Brooklyn",2017-11-02T09:39:10-04:00,2017-11-02T09:49:10-04:00,600,40.669756,-73.989197,,
11/2/17,"Place in Fort Greene, Brooklyn",2017-11-02T10:09:15-04:00,2017-11-02T18:45:41-04:00,30986,40.688184,-73.978765,,
11/2/17,"Place in South Slope, Brooklyn",2017-11-02T19:02:21-04:00,2017-11-03T00:00:00-04:00,17859,40.664775,-73.991607,,
11/3/17,"Place in South Slope, Brooklyn",2017-11-03T00:00:00-04:00,2017-11-03T07:41:06-04:00,27666,40.664775,-73.991607,,
11/4/17,"Place in Greenwood Heights, Brooklyn",2017-11-04T13:46:10-04:00,2017-11-05T00:00:00-04:00,36830,40.66419,-73.991622,,
11/5/17,"Place in Greenwood Heights, Brooklyn",2017-11-05T00:00:00-04:00,2017-11-05T06:48:46-05:00,28126,40.66419,-73.991622,,
11/6/17,"Place in Greenwood Heights, Brooklyn",2017-11-06T06:42:56-05:00,2017-11-06T08:58:43-05:00,8147,40.66419,-73.991622,,
11/6/17,"Place in North Slope, Brooklyn",2017-11-06T09:14:52-05:00,2017-11-06T16:51:02-05:00,27370,40.679763,-73.974569,,
11/6/17,"Place in South Slope, Brooklyn",2017-11-06T19:11:15-05:00,2017-11-06T20:03:22-05:00,3127,40.665346,-73.99135,,
11/6/17,"Place in South Slope, Brooklyn",2017-11-06T20:03:22-05:00,2017-11-07T00:00:00-05:00,14198,40.664775,-73.991607,,
11/7/17,"Place in South Slope, Brooklyn",2017-11-07T00:00:00-05:00,2017-11-07T09:24:43-05:00,33883,40.664775,-73.991607,,
11/7/17,"Place in Fort Greene, Brooklyn",2017-11-07T09:38:32-05:00,2017-11-07T17:03:38-05:00,26706,40.687822,-73.978532,,
11/7/17,Place in New York,2017-11-07T17:16:18-05:00,2017-11-07T18:27:42-05:00,4284,40.681142,-73.974416,,
11/7/17,"Place in Downtown Brooklyn, Brooklyn",2017-11-07T18:46:20-05:00,2017-11-07T18:55:50-05:00,570,40.690556,-73.983564,,
11/7/17,"Place in Downtown Brooklyn, Brooklyn",2017-11-07T18:55:50-05:00,2017-11-07T20:50:07-05:00,6857,40.69106,-73.9828,,
11/7/17,"Place in Greenwood Heights, Brooklyn",2017-11-07T21:06:47-05:00,2017-11-08T00:00:00-05:00,10393,40.66419,-73.991622,,
11/8/17,"Place in Greenwood Heights, Brooklyn",2017-11-08T00:00:00-05:00,2017-11-08T05:50:24-05:00,21024,40.66419,-73.991622,,
11/8/17,"Place in Chelsea, New York",2017-11-08T06:53:17-05:00,2017-11-08T17:27:18-05:00,38041,40.742816,-74.003391,,
11/8/17,"Place in Greenwood Heights, Brooklyn",2017-11-08T18:05:06-05:00,2017-11-09T00:00:00-05:00,21294,40.66419,-73.991622,,
11/9/17,"Place in Greenwood Heights, Brooklyn",2017-11-09T00:00:00-05:00,2017-11-09T04:34:39-05:00,16479,40.66419,-73.991622,,
11/9/17,"Place in Queens, New York",2017-11-09T04:59:20-05:00,2017-11-09T05:13:41-05:00,861,40.76802,-73.863096,,
11/9/17,"Place in Inman Square, Cambridge",2017-11-09T19:35:25-05:00,2017-11-10T00:00:00-05:00,15875,42.376251,-71.099289,,
11/10/17,"Place in Inman Square, Cambridge",2017-11-10T00:00:00-05:00,2017-11-10T07:07:24-05:00,25644,42.376251,-71.099289,,
11/10/17,"Place in College Hill, Providence",2017-11-10T08:51:12-05:00,2017-11-10T10:07:27-05:00,4575,41.823543,-71.405885,,
11/10/17,"Place in Downtown, Providence",2017-11-10T10:28:55-05:00,2017-11-10T12:33:18-05:00,7463,41.826312,-71.408368,,
11/10/17,"Place in Downtown, Providence",2017-11-10T12:39:54-05:00,2017-11-10T17:35:18-05:00,17724,41.82918,-71.413661,,
11/10/17,Place in Eastie-Jeffries Point,2017-11-10T18:55:43-05:00,2017-11-10T20:35:21-05:00,5978,42.364884,-71.021842,,
11/10/17,"Place in Queens, New York",2017-11-10T21:58:21-05:00,2017-11-10T22:13:50-05:00,929,40.769816,-73.862218,,
11/11/17,"Place in North Slope, Brooklyn",2017-11-11T10:18:10-05:00,2017-11-11T11:28:56-05:00,4246,40.679094,-73.973945,,
11/11/17,Place in New York,2017-11-11T12:08:54-05:00,2017-11-11T12:47:00-05:00,2286,40.752801,-73.981626,,
11/11/17,"Place in Jackson Heights, New York",2017-11-11T13:13:13-05:00,2017-11-11T14:23:28-05:00,4215,40.750678,-73.888228,,
11/11/17,"Place in Jackson Heights, New York",2017-11-11T14:28:38-05:00,2017-11-11T14:38:00-05:00,562,40.747212,-73.891358,,
11/11/17,"Place in Jackson Heights, New York",2017-11-11T14:38:01-05:00,2017-11-11T15:44:49-05:00,4008,40.74732,-73.890417,,
11/11/17,"Place in Jackson Heights, New York",2017-11-11T15:48:58-05:00,2017-11-11T15:55:17-05:00,379,40.749531,-73.887654,,
11/11/17,"Place in Greenwich Village, New York",2017-11-11T16:00:01-05:00,2017-11-11T17:51:24-05:00,6683,40.728046,-73.998903,,
11/11/17,"Place in Greenwood Heights, Brooklyn",2017-11-11T18:39:59-05:00,2017-11-12T00:00:00-05:00,19201,40.663916,-73.991819,,
11/12/17,"Place in Greenwood Heights, Brooklyn",2017-11-12T00:00:00-05:00,2017-11-12T09:00:30-05:00,32430,40.663916,-73.991819,,
11/13/17,"Place in Jackson Heights, New York",2017-11-13T10:11:48-05:00,2017-11-13T11:28:08-05:00,4580,40.749531,-73.887654,,
11/13/17,"Place in Jackson Heights, New York",2017-11-13T11:35:39-05:00,2017-11-13T12:13:52-05:00,2293,40.747374,-73.885649,,
11/13/17,"Place in Jackson Heights, New York",2017-11-13T12:18:20-05:00,2017-11-13T14:45:30-05:00,8830,40.750678,-73.888228,,
11/13/17,"Place in Carroll Gardens, Brooklyn",2017-11-13T15:46:45-05:00,2017-11-13T15:55:38-05:00,533,40.676279,-73.998769,,
11/13/17,"Place in Carroll Gardens, Brooklyn",2017-11-13T18:45:52-05:00,2017-11-13T19:25:27-05:00,2375,40.676279,-73.998769,,
11/13/17,"Place in Greenwood Heights, Brooklyn",2017-11-13T19:47:10-05:00,2017-11-14T00:00:00-05:00,15170,40.66419,-73.991622,,
11/14/17,"Place in Greenwood Heights, Brooklyn",2017-11-14T00:00:00-05:00,2017-11-14T05:39:04-05:00,20344,40.66419,-73.991622,,
11/14/17,"Place in SoHo, New York",2017-11-14T06:20:08-05:00,2017-11-14T08:35:09-05:00,8101,40.725592,-74.003882,,
11/14/17,"Place in Greenwich Village, New York",2017-11-14T08:42:21-05:00,2017-11-14T08:47:02-05:00,281,40.728918,-73.997989,,
11/14/17,"Place in Fort Greene, Brooklyn",2017-11-14T09:23:07-05:00,2017-11-14T16:30:39-05:00,25652,40.688288,-73.979403,,
11/14/17,"Place in Downtown Brooklyn, Brooklyn",2017-11-14T16:36:09-05:00,2017-11-14T17:25:48-05:00,2979,40.690556,-73.983564,,
11/14/17,"Place in Greenwood Heights, Brooklyn",2017-11-14T17:45:38-05:00,2017-11-14T17:56:16-05:00,638,40.664565,-73.992569,,
11/14/17,"Place in Greenwood Heights, Brooklyn",2017-11-14T18:01:46-05:00,2017-11-14T19:30:52-05:00,5346,40.661457,-73.993444,,
11/14/17,"Place in Greenwood Heights, Brooklyn",2017-11-14T19:33:57-05:00,2017-11-15T00:00:00-05:00,15963,40.663339,-73.991391,,
11/15/17,"Place in Greenwood Heights, Brooklyn",2017-11-15T00:00:00-05:00,2017-11-15T10:18:57-05:00,37137,40.663339,-73.991391,,
11/15/17,"Place in Jackson Heights, New York",2017-11-15T10:45:14-05:00,2017-11-15T16:51:00-05:00,21946,40.749424,-73.888182,,
11/15/17,"Place in Greenwood Heights, Brooklyn",2017-11-15T18:08:13-05:00,2017-11-16T00:00:00-05:00,21107,40.66419,-73.991622,,
11/16/17,"Place in Greenwood Heights, Brooklyn",2017-11-16T00:00:00-05:00,2017-11-16T08:51:45-05:00,31905,40.66419,-73.991622,,
11/16/17,Place in BoCoCa,2017-11-16T09:12:16-05:00,2017-11-16T10:26:13-05:00,4437,40.683955,-73.995004,,
11/16/17,"Place in Carroll Gardens, Brooklyn",2017-11-16T10:34:35-05:00,2017-11-16T10:44:35-05:00,600,40.676279,-73.998769,,
11/16/17,"Place in Greenwood Heights, Brooklyn",2017-11-16T11:00:56-05:00,2017-11-16T12:49:52-05:00,6536,40.66419,-73.991622,,
11/16/17,Place in New York,2017-11-16T13:09:11-05:00,2017-11-16T17:49:28-05:00,16817,40.760431,-73.977681,,
11/16/17,"Place in Flatiron, New York",2017-11-16T18:16:54-05:00,2017-11-16T18:24:43-05:00,469,40.741893,-73.990023,,
11/16/17,"Place in Greenwood Heights, Brooklyn",2017-11-16T19:40:34-05:00,2017-11-17T00:00:00-05:00,15566,40.664736,-73.992085,,
11/17/17,"Place in Greenwood Heights, Brooklyn",2017-11-17T00:00:00-05:00,2017-11-17T05:22:27-05:00,19347,40.664736,-73.992085,,
11/17/17,"Place in SoHo, New York",2017-11-17T06:35:43-05:00,2017-11-17T08:21:18-05:00,6335,40.725592,-74.003882,,
11/17/17,Place in BoCoCa,2017-11-17T08:59:29-05:00,2017-11-17T10:29:48-05:00,5419,40.683955,-73.995004,,
11/17/17,"Place in Carroll Gardens, Brooklyn",2017-11-17T10:38:40-05:00,2017-11-17T11:08:22-05:00,1782,40.676279,-73.998769,,
11/17/17,"Place in Greenwood Heights, Brooklyn",2017-11-17T11:17:18-05:00,2017-11-17T15:02:52-05:00,13534,40.664373,-73.992187,,
11/17/17,"Place in Jackson Heights, New York",2017-11-17T15:48:30-05:00,2017-11-17T17:30:10-05:00,6100,40.750187,-73.887947,,
11/17/17,"Place in Jackson Heights, New York",2017-11-17T17:31:27-05:00,2017-11-17T17:34:00-05:00,153,40.749424,-73.888182,,
11/17/17,"Place in Jackson Heights, New York",2017-11-17T17:34:00-05:00,2017-11-17T20:16:57-05:00,9777,40.750067,-73.88842,,
11/17/17,"Place in Greenwood Heights, Brooklyn",2017-11-17T20:51:58-05:00,2017-11-18T00:00:00-05:00,11282,40.663838,-73.991346,,
11/18/17,"Place in Greenwood Heights, Brooklyn",2017-11-18T00:00:00-05:00,2017-11-18T06:58:06-05:00,25086,40.663838,-73.991346,,
11/18/17,Place in BoCoCa,2017-11-18T07:14:46-05:00,2017-11-18T08:30:56-05:00,4570,40.683955,-73.995004,,
11/18/17,Place in New York,2017-11-18T08:41:14-05:00,2017-11-18T12:53:52-05:00,15158,40.663648,-73.990968,,
11/18/17,"Place in Carroll Gardens, Brooklyn",2017-11-18T12:59:10-05:00,2017-11-18T13:05:53-05:00,403,40.676279,-73.998769,,
11/18/17,"Place in South Slope, Brooklyn",2017-11-18T13:29:55-05:00,2017-11-18T18:02:46-05:00,16371,40.663363,-73.979572,,
11/18/17,"Place in Garment District, New York",2017-11-18T18:39:15-05:00,2017-11-18T21:55:58-05:00,11803,40.753648,-73.992501,,
11/20/17,"Place in Jackson Heights, New York",2017-11-20T09:04:46-05:00,2017-11-20T13:50:11-05:00,17125,40.750067,-73.88842,,
11/20/17,"Place in Jackson Heights, New York",2017-11-20T13:51:00-05:00,2017-11-21T00:00:00-05:00,36540,40.749424,-73.888182,,
11/21/17,"Place in Jackson Heights, New York",2017-11-21T00:00:00-05:00,2017-11-21T07:43:57-05:00,27837,40.749424,-73.888182,,
11/21/17,"Place in Queens, New York",2017-11-21T07:59:14-05:00,2017-11-21T08:09:29-05:00,615,40.736901,-73.922855,,
11/21/17,"Place in Queens, New York",2017-11-21T08:09:30-05:00,2017-11-21T08:20:08-05:00,638,40.734855,-73.923418,,
11/21/17,"Place in Greenwood Heights, Brooklyn",2017-11-21T08:54:01-05:00,2017-11-21T08:55:14-05:00,73,40.66419,-73.991622,,
11/21/17,"Place in Gowanus, Brooklyn",2017-11-21T09:10:39-05:00,2017-11-21T09:20:40-05:00,601,40.672713,-73.99864,,
11/21/17,"Place in Carroll Gardens, Brooklyn",2017-11-21T09:26:32-05:00,2017-11-21T09:40:48-05:00,856,40.676547,-73.998653,,
11/21/17,"Place in Jackson Heights, New York",2017-11-21T10:55:12-05:00,2017-11-21T11:00:28-05:00,316,40.750678,-73.888228,,
11/21/17,"Place in Greenwich Village, New York",2017-11-21T11:08:03-05:00,2017-11-22T00:00:00-05:00,46317,40.728046,-73.998903,,
11/22/17,"Place in Greenwich Village, New York",2017-11-22T00:00:00-05:00,2017-11-22T07:39:23-05:00,27563,40.728046,-73.998903,,
11/22/17,"Place in SoHo, New York",2017-11-22T08:19:57-05:00,2017-11-22T08:31:10-05:00,673,40.725592,-74.003882,,
11/24/17,"Place in Jackson Heights, New York",2017-11-24T10:32:00-05:00,2017-11-24T11:37:00-05:00,3900,40.750538,-73.888632,,
11/24/17,"Place in Upper East Side, New York",2017-11-24T12:01:50-05:00,2017-11-24T12:11:50-05:00,600,40.766062,-73.965826,,
11/24/17,Place in New York,2017-11-24T12:35:55-05:00,2017-11-24T12:45:23-05:00,568,40.763942,-73.976157,,
11/24/17,"Place in Greenwich Village, New York",2017-11-24T12:47:33-05:00,2017-11-24T13:28:33-05:00,2460,40.728046,-73.998903,,
11/24/17,"Place in Jackson Heights, New York",2017-11-24T13:53:49-05:00,2017-11-24T15:25:38-05:00,5509,40.750724,-73.889119,,
11/24/17,"Place in Queens, New York",2017-11-24T15:47:23-05:00,2017-11-24T21:15:24-05:00,19681,40.731004,-73.753955,,
11/24/17,"Place in Jackson Heights, New York",2017-11-24T21:42:42-05:00,2017-11-25T00:00:00-05:00,8238,40.750678,-73.888228,,
11/25/17,"Place in Jackson Heights, New York",2017-11-25T00:00:00-05:00,2017-11-25T08:46:01-05:00,31561,40.750678,-73.888228,,
11/25/17,"Place in Jackson Heights, New York",2017-11-25T08:54:24-05:00,2017-11-25T09:25:39-05:00,1875,40.749777,-73.883766,,
